TITU,T_UNIV,PR_JOR,PR_OCU,PR_NIVEL,PR_AREA,SEXO,EDAD,ESTUDIOS_PADRE,TIC,target_alerta
91501,1,1,21,3,1,2,2,7,2,0
91501,1,2,12,3,1,2,3,4,2,0
91501,3,2,21,3,2,2,3,3,2,0
91501,1,2,21,3,2,2,3,8,2,0
91501,1,2,21,3,2,2,3,3,1,0
91501,1,2,21,3,2,2,3,3,1,0
91501,1,2,37,3,1,1,1,8,2,0
91501,3,1,21,2,2,1,1,8,2,1
91501,1,2,21,3,2,1,1,8,1,1
91501,1,2,21,3,1,1,1,2,2,0
91501,3,1,21,3,2,2,1,7,1,1
91501,1,1,57,7,4,2,1,3,2,0
91501,1,2,21,3,1,2,1,6,2,0
91501,1, ,  , , ,2,1,3,1,1
91501,1,2,21,3,1,2,1,8,1,0
91501,1,2,21,3,2,2,1,5,2,0
91501,1,1,21,3,1,2,1,6,2,1
91501,1,1,21,3,1,2,1,8,3,0
91501,1,2,21,3,1,2,1,3,2,0
91501,1,2,21,2,1,2,1,8,1,0
91501,1,1,21,3,2,1,2,8,2,0
91501,1,2,21,3,1,1,2,4,2,1
91501,1,1,21,3,2,1,2,5,2,1
91501,1, ,  , , ,1,3,9,1,1
91501,3,1,21,3,2,1,3,4,3,0
91501,3,2,21,3,2,1,3,3,1,0
91501,1,2,21,2,1,1,3,3,2,0
91501,1,2,21,3,1,2,3,3,1,0
91501,1,2,21,3,1,2,3,4,2,0
91501,1,1,23,5,3,2,3,7,1,1
91501,3,2,84,4,1,1,1,8,1,0
91501,1,2,21,3,1,1,1,9,2,0
91501,1,2,21,3,1,1,1,7,2,0
91501,1,2,21,3,1,1,1,7,2,0
91501,1,1,21,3,1,1,1,3,2,0
91501,3,2,21,2,2,1,1,8,2,0
91501,3,2,21,2,2,2,1,4,2,0
91501,1,2,21,2,2,2,1,8,2,0
91501,1,2,21,3,1,2,1,8,2,0
91501,1,1,58,4,2,2,1,8,1,0
91501,1,1,59,4,3,2,1,9,2,0
91501,1,2,21,3,1,2,1,2,2,0
91501,1,2,21,2,1,2,1,5,2,0
91501,1,2,21,3,1,1,2,3,1,0
91501,3,2,21,3,2,2,2,8,2,1
91501,1,2,21,2,1,2,2,5,1,0
91501,1,2,21,3,1,2,2,8,2,0
91501,1,2,52,6,4,2,2,8,1,1
91501,1,2,21,3,1,1,3,8,2,0
91501,3,2,21,2,1,1,3,8,3,0
91501,1,2,21,1,2,2,3,9,2,0
91501,1,1,51,7,4,2,3,9,1,1
91501,1,1,37,6,2,1,1,2,2,1
91501,1,1,21,3,1,2,1,4,2,0
91501,1,2,21,3,1,2,1,5,2,1
91501,1,1,21,3,1,2,1,5,2,0
91501,1,2,21,3,1,1,2,7,3,0
91501,1,2,21,3,1,1,2,3,2,0
91501,1,2,21,3,1,1,3,8,2,0
91501,3,2,21,2,2,1,3,8,2,0
91501,1,1,21,3,4,2,3,9,2,0
91501,1,1,22,2,4,1,1,8,2,0
91501,1,2,21,3,1,1,1,3,1,0
91501,1,2,21,2,1,1,1,6,2,0
91501,3,1,21,3,2,1,1,8,1,0
91501,1,2,21,3,1,1,1,4,2,0
91501,1,1,21,3,1,1,1,5,1,0
91501,3,2,21,3,1,2,1,4,2,1
91501,1,2,21,3,1,2,1,5,2,1
91501,1,1,21,3,1,2,1,8,2,0
91501,1,2,21,2,2,2,1,4,2,0
91501,1,1,56,3,1,2,1,3,2,0
91501,3,1,37,3,1,2,1,9,2,0
91501,1,2,21,3,1,2,1,6,2,0
91501,1,1,21,3,2,2,1,4,1,0
91501,1,2,21,3,1,2,1,8,1,1
91501,1,1,21,3,1,2,1,8,1,1
91501,1,2,21,3,2,1,2,8,2,0
91501,1,1,56,3,1,2,2,4,2,0
91501,1,2,21,3,1,2,2,8,3,0
91501,1,2,21,3,1,1,3,9,2,0
91501,1,2,21,3,1,2,3,4,1,0
91501,3,2,21,2,1,2,3,3,2,0
91501,1,1,37,7,3,1,1,4,2,1
91501,1,2,37,4,3,1,1,9,2,0
91501,3,2,21,3,1,1,1,4,2,0
91501,1,2,21,3,1,1,1,7,2,1
91501,3,1,44,7,3,2,1,3,2,0
91501,3,2,21,3,1,2,1,8,2,1
91501,3,2,21,2,1,2,1,8,2,0
91501,1,2,21,3,1,2,1,8,1,1
91501,1,1,22,5,4,2,1,3,1,1
91501,1,2,21,3,1,1,2,5,1,0
91501,3,2,21,3,2,1,2,4,2,0
91501,1,2,21,3,1,2,2,9,2,0
91501,1,1,21,4,2,2,2,8,2,1
91501,3,2,23,3,2,1,3,2,2,1
91501,1,1,21,2,1,1,1,4,2,0
91501,3,1,21,3,1,1,1,8,1,0
91501,3,2,21,3,2,1,1,6,2,0
91501,1,2,21,3,1,1,1,5,2,0
91501,1,1,23,3,2,2,1,8,3,0
91501,1,2,21,4,2,2,1,8,2,0
91501,1,1,93,3,9,2,1,8,1,0
91501,1,2,21,2,1,2,1,3,2,0
91501,1,1,51,3,1,2,1,4,2,0
91501,3,2,21,3,1,2,2,4,1,1
91501,1,1,21,3,2,1,1,7,3,0
91501,1,2,21,3,1,2,1,3,1,0
91501,1,2,21,3,2,2,1,6,1,0
91501,3,1,21,3,1,2,1,8,2,0
91501,3,1,99,4,3,1,2,8,1,0
91501,3,1,37,3,4,2,2,8,1,0
91501,1,1,21,3,1,2,2,4,2,1
91501,1,1,21,3,1,2,3,4,2,0
91501,3,2,21,3,1,2,3,8,1,0
91501,3,2,21,3,2,1,1,4,2,0
91501,3,1,21,3,2,1,1,6,2,1
91501,1,1,21,3,1,1,1,3,2,0
91501,1,1,93,3,2,2,1,7,1,0
91501,1,1,58,3,1,2,1,7,2,1
91501,3,2,21,3,1,2,1,8,2,1
91501,1,1,52,3,1,2,2,4,1,1
91501,1,2,33,4,3,2,2,4,2,0
91501,3,2,21,3,1,2,2,3,2,1
91501,1,1,56,6,4,2,2,7,2,1
91501,1,1,21,3,1,2,2,4,2,1
91501,1,1,21,4,4,1,3,9,2,0
91501,1,2,21,3,1,2,3,5,2,0
91501,3,2,21,2,2,1,1,4,2,0
91501,1,1,94,3,4,1,1,9,2,0
91501,1,2,51,3,1,2,1,4,2,1
91501,1,2,21,3,2,2,1,5,2,0
91501,3,2,52,7,4,2,1,4,1,0
91501,1,1,21,3,1,1,2,7,2,1
91501,3,1,58,3,1,1,2,3,2,1
91501,1,1,21,3,1,2,2,6,2,1
91501,1,2,21,3,2,1,1,8,3,0
91501,1,1,45,3,1,1,1,8,2,0
91501,1,1,31,3,1,1,1,4,2,0
91501,1,2,21,2,1,1,1,4,2,0
91501,1, ,  , , ,2,1,8,3,1
91501,1,1,21,3,2,2,1,7,2,0
91501,1,1,21,5,4,2,1,8,2,0
91501,1,2,21,3,1,1,2,8,2,0
91501,3,1,21,3,1,2,2,8,2,0
91501,1,2,21,3,2,2,2,5,2,0
91501,3,1,97,3,1,2,2,8,1,1
91501,1,1,52,7,4,1,1,7,2,1
91501,1,1,44,6,3,1,1,4,2,0
91501,1,1,21,3,1,1,1,7,2,0
91501,3,2,21,2,1,1,1,5,2,0
91501,1,1,21,3,2,1,1,6,2,1
91501,1,2,21,3,4,1,1,9,1,0
91501,1,2,21,3,1,2,1,9,2,0
91501,1,2,21,2,2,2,1,4,2,0
91501,1,2,31,3,1,2,1,4,2,1
91501,1,1,33,3,1,2,1,3,2,0
91501,1,1,56,2,1,2,1,1,1,1
91501,1,1,21,3,1,2,1,5,2,0
91501,1,1,57,3,2,2,1,8,2,1
91501,1,2,74,6,3,1,2,9,1,0
91501,1,1,37,4,3,1,2,8,2,0
91501,1,2,21,3,1,1,3,3,1,0
91501,1,2,21,3,2,2,3,9,2,0
91501,3,1,21,3,1,2,3,3,2,1
91501,1,1,21,2,1,1,1,8,2,0
91501,3,2,21,3,1,1,1,7,2,0
91501,3,2,98,3,1,2,1,5,2,0
91501,1,2,21,3,1,2,1,5,2,0
91501,1,1,59,3,1,2,1,4,1,0
91501,3,2,22,3,4,1,2,8,2,0
91501,3,1,37,3,2,2,2,7,2,1
91501,3,2,21,2,2,2,3,8,3,0
91501,1,2,21,3,1,1,1,4,2,0
91501,3,2,21,3,1,1,1,5,2,0
91501,1,1,21,3,1,1,1,8,2,1
91501,1,1,21,3,1,1,1,7,1,0
91501,1,1,21,3,4,1,1,3,1,0
91501,1,1,21,2,2,1,1,8,2,1
91501,1,1,52,7,4,1,1,3,1,0
91501,1,2,44,2,1,2,1,4,2,0
91501,1,2,21,3,1,2,1,9,2,1
91501,1,2,51,3,1,2,1,2,2,1
91501,1,1,21,3,2,1,2,8,2,0
91501,3,1,58,4,3,2,2,7,2,1
91501,1,2,21,3,1,1,1,3,2,0
91501,1,2,21,2,1,1,1,9,2,0
91501,3,1,21,3,2,1,1,6,3,0
91501,3,2,37,3,1,1,1,9,2,0
91501,3,2,21,3,1,1,1,5,2,0
91501,1,1,21,3,1,1,1,8,2,0
91501,1,2,21,3,1,1,1,8,2,1
91501,3,2,21,3,1,2,1,8,2,0
91501,1,1,21,3,1,2,1,3,2,0
91501,3,1,21,3,1,2,1,8,1,1
91501,3,1,21,2,4,2,1,8,2,1
91501,3,1,59,3,1,2,1,8,2,0
91501,1,1,21,3,2,2,1,7,2,1
91501,1,1,21,3,1,2,1,6,2,1
91501,1,2,21,3,1,2,1,6,2,0
91501,1,1,21,3,2,2,1,5,2,0
91501,3,1,21,3,1,1,2,8,1,0
91501,3,2,37,4,3,1,2,8,2,0
91501,1,2,21,3,1,2,2,8,1,1
91501,1,1,33,3,1,2,2,4,2,0
91501,1,1,21,3,1,2,2,6,2,0
91501,1,2,21,3,2,2,2,2,2,0
91501,1,1,21,3,1,2,3,7,1,0
91501,1,1,33,3,1,2,2,3,2,1
91501,1,2,21,2,2,2,2,8,2,0
91502,1,2,21,4,3,1,1,8,3,0
91502,1,1,21,2,1,1,1,5,2,0
91502,1,1,52,7,3,2,1,9,2,1
91502,1,1,52,3,1,2,2,5,2,1
91502,1,1,52,5,3,1,3,4,2,1
91502,1,2,21,3,1,2,3,4,2,0
91502,1,1,52,6,4,1,2,3,3,1
91502,1,2,21,3,3,1,1,4,2,0
91502,1,1,21,2,1,2,1,9,3,0
91502,1,1,21,3,1,2,1,5,2,1
91502,1,1,21,3,1,2,1,7,2,1
91502,1,2,51,6,4,2,1,2,2,1
91502,1,1,57,3,1,2,1,6,2,1
91502,1,2,21,3,2,1,1,8,2,1
91502,1,1,56,3,1,2,1,9,1,0
91502,1,2,96,7,4,1,2,4,2,0
91502,1,1,21,3,1,2,2,5,2,0
91502,1,2,21,3,1,2,2,3,1,0
91502,1,1,21,3,2,2,2,8,2,1
91502,1,2,11,2,1,1,3,6,3,0
91502,1,2,21,3,1,2,3,4,2,0
91502,1,2,51,6,4,2,3,4,2,1
91502,1,1,21,3,1,1,1,3,3,1
91502,1,1,51,6,3,2,1,4,2,0
91502,1,1,37,7,3,2,1,6,2,0
91502,1,2,21,3,2,2,1,8,2,0
91502,1,2,21,2,2,2,1,4,2,0
91502,1,1,21,3,2,2,1,3,2,1
91502,1,1,23,4,2,2,2,9,1,1
91502,1,1,21,3,1,2,3,3,2,0
91502,1,1,98,7,4,1,1,6,2,0
91502,1,2,54,4,2,1,1,7,1,0
91502,1,1,21,3,1,2,1,3,2,0
91502,1,1,44,5,3,2,1,7,3,1
91502,1,1,57,2,2,2,1,8,2,0
91502,1,2,52,6,4,2,1,4,2,1
91502,1,2,21,3,1,2,1,5,2,0
91502,1,1,52,6,4,2,2,8,2,1
91502,1,1,21,3,2,2,1,7,2,0
91502,1,1,21,3,2,2,1,2,2,1
91502,1,1,52,7,4,2,1,4,1,0
91502,1,2,51,7,4,1,3,2,1,0
91502,3,1,21,2,1,1,3,4,2,1
91502,3,2,23,2,3,1,3,3,2,0
91502,3,2,21,2,1,2,3,3,2,0
91502,3,1,21,5,3,2,3,9,1,1
91502,3,1,21,3,1,2,1,8,2,1
91502,1,1,52,7,4,2,1,8,2,1
91502,1,2,21,3,1,2,1,3,3,0
91502,1,2,21,3,2,2,2,8,2,0
91502,1,1,21,3,1,1,1,9,2,1
91502,1,1,95,3,1,1,1,7,2,1
91502,1,1,37,3,1,2,1,5,1,1
91502,1,1,23,3,1,2,1,8,3,0
91502,1,1,95,3,1,2,1,3,2,1
91502,1,2,52,6,4,2,1,4,2,0
91502,1,1,95,6,3,2,1,3,2,1
91502,3,2,21,3,1,1,3,9,2,0
91502,3,2,22,3,2,1,3,6,2,0
91502,1,2,58,4,3,2,1,6,1,0
91502,1,2,21,3,2,2,1,4,2,0
91502,1,1,21,2,2,2,1,2,2,1
91502,1,1,51,3,1,2,1,5,2,1
91502,1,1,21,3,2,1,3,8,2,1
91502,1,1,23,3,2,1,1,4,2,1
91502,1,1,22,3,1,2,1,4,3,0
91502,1,1,21,3,1,2,1,3,1,1
91502,1,1,73,3,1,2,1,6,2,0
91502,1,2,92,7,4,1,2,4,2,0
91502,1,1,21,3,1,2,2,4,2,0
91502,1,1,26,6,3,1,3,5,1,0
91502,1,1,21,3,2,2,3,3,2,0
91502,1,1,52,3,1,2,2,4,2,1
91502,1,2,35,4,4,2,2,3,2,1
91502,1,1,52,3,1,2,1,8,2,0
91502,3,2,21,3,2,1,2,3,2,0
91502,3,1,37,7,3,1,1,8,2,0
91502,3,1,21,3,1,2,1,8,3,1
91502,1,1,52,7,3,2,1,4,2,1
91502,1,2,23,2,1,2,1,5,2,0
91502,1,2,21,3,2,2,1,7,3,0
91502,1,1,21,2,1,2,1,3,2,1
91502,1,2,22,3,1,2,1,6,1,0
91502,1,2,41,5,3,2,1,6,2,0
91502,1,2,12,3,1,2,2,3,2,0
91502,1,1,21,3,1,2,2,6,3,1
91503,3,2,00,7,4,1,1,3,1,0
91503,1,1,51,7,4,1,1,2,2,1
91503,1,1,35,7,4,2,1,8,2,1
91503,1,2,92,4,2,2,1,6,2,1
91503,1,2,31,1,2,2,2,7,2,0
91503,1,1,57,9,9,2,2,4,2,1
91503,3,1,93,7,4,2,2,6,2,0
91503,3,2,21,3,3,2,2,8,2,0
91503,3,2,26,3,4,1,3,8,2,0
91503,3,2,21,4,3,2,2,8,2,0
91503,1,2,59,6,3,1,1,4,2,0
91503,1,2,28,2,2,2,1,8,2,0
91503,1,2,59,6,3,2,1,3,3,0
91503,3,2,31,3,3,2,2,8,3,0
91503,3,2,21,3,1,2,2,8,1,0
91503,3,2,33,6,2,1,1,8,2,1
91503,1,2,36,2,2,1,1,8,2,1
91503,1,2,31,3,2,1,1,8,2,0
91503,1,2,55,7,4,2,1,8,3,0
91503,1,2,21,3,3,2,1,7,2,0
91503,1,1,29,3,3,1,2,5,3,0
91503,3,2,21,3,2,2,3,3,1,0
91503,1,2,21,3,1,2,3,9,1,1
91503,1,1,21,3,1,1,1,2,2,1
91503,1,1,52,7,4,1,1,7,2,1
91503,1,2,21,3,2,1,1,5,3,0
91503,1,1,54,4,2,2,1,8,2,0
91503,1,2,37,4,2,1,2,7,2,0
91503,1,2,31,5,3,1,2,3,2,0
91503,3,1,21,3,3,2,2,8,1,1
91503,3,2,21,3,2,2,2,8,1,0
91503,1,2,21,3,2,2,2,8,2,0
91503,1,2,21,3,2,2,2,4,2,0
91503,1,2,52,5,3,2,1,3,2,0
91503,1,1,37,7,4,2,1,5,2,1
91503,1,2,21,3,1,2,1,8,3,1
91503,3,2,31,2,2,2,1,8,1,0
91503,3,2,21,3,4,1,2,8,2,0
91503,3,2,21,2,2,1,3,4,2,0
91503,1,2,21,3,2,1,3,5,3,0
91503,1,1,92,7,3,2,1,4,1,1
91503,1,2,52,6,4,2,2,5,2,0
91503,1,2,44,4,3,1,1,5,2,0
91503,1,2,58,3,1,2,1,4,2,0
91503,1,2,31,2,2,2,1,8,2,1
91503,1,2,57,5,4,1,2,8,2,0
91503,1,1,51,7,4,2,2,8,2,1
91503,1,2,31,4,2,1,1,7,2,0
91503,1,2,21,3,2,2,1,3,2,0
91503,1,1,52,3,2,2,1,6,2,0
91503,1,1,51,7,4,1,2,3,2,1
91503,1,1,21,3,3,2,3,9,1,1
91503,3,2,21,7,3,2,3,4,1,0
91503,1,1,31,2,2,2,1,7,2,1
91503,1,1,21,4,2,2,1,4,1,0
91503,1,1,52,5,3,2,1,6,2,0
91503,1,1,21,3,2,2,2,3,1,0
91503,1,2,21,3,1,1,3,2,3,0
91503,1,2,21,3,1,2,3,6,2,0
91503,1,2,92,4,2,2,3,6,1,1
91503,1,1,31,9,2,1,2,5,3,0
91503,1,2,41,4,3,1,2,3,2,0
91503,3,1,21,3,1,1,2,8,2,0
91503,3,1,27,4,2,2,2,5,2,0
91503,1,2,58,3,1,2,1,3,2,1
91503,1, ,  , , ,2,1,5,1,1
91503,3,2,21,3,1,1,2,8,2,0
91503,1,2,93,6,2,1,2,3,3,1
91503,1,2,58,3,2,2,2,2,2,0
91503,1,2,56,6,4,1,1,6,3,1
91503,1,2,21,2,2,1,1,3,2,0
91503,1,2,21,4,2,2,1,5,2,0
91503,1,2,77,5,2,1,2,8,2,0
91503,1,1,37,5,1,2,2,7,2,1
91503,1,1,21,3,1,2,3,9,2,1
91503,1,1,21,3,1,2,1,8,2,1
91503,1,2,21,3,1,2,1,3,2,0
91503,1,2,22,1,1,2,1,8,2,0
91503,1,2,21,2,1,2,1,7,2,0
91503,1,1,37,6,3,2,1,8,2,1
91503,1,2,21,3,3,1,2,5,2,0
91503,1,2,51,9,9,1,2,3,2,1
91503,3,1,37,4,2,1,3,3,2,1
91503,1,2,52,9,9,2,3,9,2,0
91503,3,1,37,3,1,1,1,8,2,0
91503,3,2,45,3,1,1,1,8,2,0
91503,1,1,23,3,2,2,1,9,2,1
91503,1,1,44,4,4,2,1,6,2,0
91503,3,2,35,3,3,1,2,5,2,0
91503,3,2,13,3,2,1,3,8,2,0
91503,3,2,14,4,2,1,3,2,1,0
91503,3,2,21,3,2,1,1,8,2,0
91503,1,1,52,5,3,1,1,4,2,0
91503,1,1,37,3,1,1,1,4,2,1
91503,1,2,35,3,1,1,1,4,2,0
91503,3,2,33,3,2,2,1,8,2,0
91503,1,1,21,3,1,2,1,3,2,1
91503,3,1,92,7,3,2,1,8,2,0
91503,1,1,51,7,4,1,2,4,2,0
91503,3,1,21,3,1,1,3,6,3,0
91503,1,1,52,7,4,2,1,3,2,0
91503,1,2,24,2,2,2,1,7,2,1
91503,1,2,58,3,2,2,1,4,2,0
91503,1,1,93,5,4,2,2,4,2,0
91503,1,2,21,3,2,2,3,8,3,0
91503,3,2,21,6,4,2,3,3,2,1
91503,3,1,52,4,1,2,1,7,2,1
91503,3,2,35,3,2,2,2,5,1,0
91504,1,2,21,3,2,2,1,9,2,0
91504,1,2,21,2,4,2,1,4,2,0
91504,1,2,21,3,1,2,1,8,1,0
91504,1,1,21,3,1,2,1,3,2,1
91504,1,1,57,9,9,2,1,4,2,1
91504,3,2,21,3,1,1,2,8,2,1
91504,1,1,51,5,3,1,2,3,1,1
91504,1,1,57,5,3,2,2,5,2,1
91504,1,1,21,3,1,2,2,2,2,1
91504,1,2,21,2,4,2,2,8,2,0
91504,1,2,21,3,2,2,2,4,1,0
91504,1,2,21,3,1,1,3,6,1,0
91504,1,2,21,3,2,1,3,9,2,0
91504,1,2,21,3,4,1,3,8,2,0
91504,3,2,21,3,1,1,3,3,1,0
91504,1,1,54,7,4,2,3,9,1,1
91504,1,2,21,3,2,2,3,6,2,1
91504,1,2,95,3,1,1,1,7,3,0
91504,1,2,21,3,1,1,1,3,2,0
91504,1,1,21,3,2,2,1,9,1,0
91504,1,1,58,3,1,2,1,4,2,1
91504,1,2,21,3,1,2,1,4,2,0
91504,3,2,21,3,4,2,1,8,2,0
91504,1,2,21,3,1,1,2,3,2,0
91504,1,2,21,3,2,2,2,7,2,0
91504,1,2,92,6,3,2,2,4,3,1
91504,1,1,58,7,4,2,1,4,2,0
91504,1,2,52,5,3,2,1,7,2,0
91504,3,2,21,3,2,1,3,8,1,0
91504,3,2,21,3,2,1,3,8,1,0
91504,3,2,21,2,2,1,1,4,2,0
91504,1,2,21,2,2,2,1,3,2,0
91504,1,2,21,3,2,2,1,8,2,0
91504,1,2,21,3,2,2,1,6,2,1
91504,1,1,21,3,2,2,2,8,1,0
91504,1,2,21,3,3,2,3,5,2,0
91504,1,2,21,3,4,2,3,4,1,0
91504,1,2,21,2,1,1,1,8,2,0
91504,3,1,33,3,2,1,1,7,1,0
91504,1,2,21,1,2,1,2,8,2,0
91504,1,2,33,4,3,2,2,3,1,0
91504,1,1,21,3,3,2,2,8,2,1
91504,1,2,21,3,1,1,3,8,2,0
91504,1,2,22,1,2,1,3,4,2,0
91504,1,2,22,1,2,2,3,2,2,0
91504,1,1,21,2,1,2,1,4,2,0
91504,1,2,21,3,1,2,1,7,2,1
91504,1,2,21,3,1,2,2,8,3,0
91504,1,2,22,1,2,2,3,5,2,0
91504,1,2,21,3,1,1,1,8,3,0
91504,1,2,54,7,3,2,1,8,1,0
91504,1,2,21,3,1,1,2,7,1,1
91504,1,1,21,3,1,2,2,4,1,0
91504,1,2,21,3,2,2,2,9,2,0
91504,1,2,21,3,1,2,2,4,1,0
91504,1,2,21,3,2,1,3,1,1,0
91504,1,2,21,3,1,2,3,7,1,0
91504,1,2,52,4,2,1,2,8,3,1
91504,1,1,44,3,1,2,2,4,2,0
91504,1,2,21,3,1,2,2,3,2,0
91504,3, ,  , , ,1,2,5,2,1
91504,1,2,21,3,1,1,2,3,2,0
91504,1,2,21,2,1,1,1,3,2,0
91504,1,2,21,3,1,1,1,4,3,0
91504,1,2,21,3,1,2,1,8,2,0
91504,3,2,81,4,3,1,2,9,1,1
91504,1,2,21,3,2,1,2,2,3,0
91504,1,2,59,6,4,1,3,2,1,0
91504,1,2,21,3,3,1,3,9,2,0
91504,1,2,21,3,2,2,3,2,2,0
91504,1,1,37,7,3,1,1,4,2,1
91504,1,1,21,3,1,1,1,3,2,1
91504,1,2,57,3,1,1,1,4,2,0
91504,1,2,21,3,2,2,1,8,2,0
91504,1,2,21,3,2,2,2,6,1,0
91504,1,2,21,3,3,2,3,7,2,0
91504,1,2,21,3,1,2,1,3,1,0
91504,1,1,33,4,3,1,3,3,1,0
91504,1,2,21,2,1,2,3,3,2,0
91504,3,2,21,2,1,1,1,7,2,0
91504,1,1,21,3,1,2,1,6,2,0
91504,1,2,21,3,1,2,2,2,1,1
91504,1,2,21,3,1,2,2,8,2,1
91504,1,1,33,7,3,1,1,4,2,0
91504,1,2,21,3,1,2,1,3,2,0
91504,1,1,21,2,2,1,2,4,2,1
91504,1,2,21,3,1,2,2,8,1,0
91504,1,2,52,7,4,2,2,7,1,0
91504,1,2,21,3,2,1,3,2,2,0
91504,1,2,21,2,1,1,3,3,2,0
91504,1,1,21,3,2,1,1,8,3,1
91504,3,2,56,5,2,1,1,4,1,0
91504,1,2,56,5,2,1,1,6,1,1
91504,1,1,21,3,1,1,1,5,3,0
91504,3,1,21,3,2,1,2,8,1,1
91504,3,2,21,3,2,1,3,3,2,0
91504,1,2,26,3,2,2,3,8,2,0
91504,3,2,21,2,1,2,3,3,2,0
91504,3,2,21,1,3,1,3,5,3,0
91505,1,1,97,5,4,2,1,4,2,0
91505,1,1,52,5,4,2,1,6,2,0
91505,1,2,35,7,4,2,1,6,2,0
91505,1,2,93,3,1,2,1,6,1,1
91505,1,2,58,3,2,2,1,3,2,0
91505,1,2,52,7,3,2,1,9,2,1
91505,1,1,37,5,3,1,2,6,3,0
91505,1,2,00,6,4,1,2,6,2,0
91505,1,2,51,5,2,2,2,4,2,1
91505,1,1,52,7,4,2,2,4,2,0
91505,1,1,23,5,2,2,2,9,2,0
91505,1,2,21,2,1,1,3,3,3,1
91505,1,2,21,3,2,1,3,4,2,0
91505,1,2,21,3,1,2,3,4,1,1
91505,1,1,93,7,4,2,3,8,2,1
91505,1,1,21,3,1,2,3,5,2,0
91505,1,1,21,3,2,1,1,8,2,1
91505,1,1,21,3,1,2,1,4,2,1
91505,1,2,21,2,1,2,1,4,2,0
91505,1,1,37,3,2,2,1,5,2,1
91505,1,1,44,3,1,1,2,4,2,0
91505,1,1,51,7,4,2,3,8,2,1
91505,1,2,21,2,2,2,3,7,1,0
91505,1,1,21,3,2,1,1,5,2,0
91505,1,1,21,3,1,1,1,3,3,0
91505,1,1,21,2,1,2,1,3,2,0
91505,1,1,21,3,1,2,1,6,2,1
91505,1,1,21,3,1,2,1,8,2,0
91505,1,2,33,4,4,2,1,3,2,0
91505,1,1,35,7,3,2,1,6,1,1
91505,1,1,21,3,1,2,1,4,2,0
91505,1,2,21,3,2,2,1,5,2,1
91505,1,1,21,4,1,2,1,3,2,1
91505,1,1,37,3,3,2,1,3,2,1
91505,1,1,21,5,3,1,2,4,2,0
91505,1,2,52,3,2,2,2,7,2,0
91505,1,1,52,6,4,2,2,7,2,0
91505,1,2,21,3,2,2,3,3,2,0
91505,1,1,56,3,1,1,1,6,2,0
91505,1,1,21,3,4,1,1,5,1,1
91505,1,1,21,2,1,1,1,6,2,0
91505,1,1,21,3,1,2,1,7,2,0
91505,1,1,21,2,1,2,1,5,2,1
91505,1,2,51,4,4,2,1,3,2,0
91505,1,1,21,3,1,2,1,3,2,0
91505,1,2,23,3,1,2,1,5,2,0
91505,1,1,21,3,1,2,1,4,2,0
91505,1,1,56,3,1,2,1,9,2,1
91505,1,1,93,6,4,1,2,6,2,0
91505,1,2,52,7,3,1,2,3,2,0
91505,1,2,43,7,3,1,2,3,2,0
91505,1,1,21,3,1,2,2,3,2,0
91505,1,2,91,5,2,2,3,6,1,1
91505,3,2,97,7,4,2,3,6,2,0
91505,1,1,37,7,3,2,1,4,2,1
91505,1,2,21,3,2,2,1,5,2,0
91505,1,2,21,5,2,2,2,2,2,0
91505,1,1,21,3,2,2,2,9,2,1
91505,1,2,21,3,1,2,3,6,2,0
91505,1,2,57,5,4,1,1,6,1,0
91505,1,2,21,3,2,1,1,3,2,0
91505,1,2,21,3,1,1,1,3,2,0
91505,1,1,21,3,1,2,1,8,2,0
91505,1,1,59,7,3,2,1,8,2,0
91505,1,1,37,4,3,2,2,3,1,0
91505,1,2,21,3,1,2,2,4,2,0
91505,1,1,21,3,1,2,3,2,2,0
91505,1,2,21,2,1,1,1,9,3,0
91505,1,2,21,3,1,2,1,7,1,0
91505,1,2,21,2,1,2,1,2,2,0
91505,1,2,52,7,4,1,1,4,2,0
91505,1,2,43,4,3,2,1,8,2,0
91505,1,2,21,3,2,1,2,3,2,0
91505,1,2,21,3,1,2,2,7,1,0
91505,1,2,21,3,2,2,1,4,1,0
91505,1,2,33,4,3,1,2,7,2,0
91505,1,2,21,4,3,2,2,3,2,0
91505,1,1,21,3,1,2,2,9,2,0
91505,1,1,75,6,3,2,2,4,2,0
91505,1,1,92,3,1,2,3,3,2,0
91505,1,2,21,3,2,2,1,5,2,0
91505,1,1,21,3,1,2,1,6,2,1
91505,1,1,21,3,2,2,1,8,1,0
91505,1,2,98,3,1,2,1,4,2,0
91505,1,2,21,7,4,2,2,4,2,1
91505,1,2,21,3,2,2,3,9,1,0
91505,1,2,21,3,1,2,3,8,2,1
91505,1,1,37,3,1,1,1,6,2,1
91505,1,1,21,3,1,2,1,4,2,1
91505,1,1,21,3,1,2,1,3,2,0
91505,1,1,21,3,1,1,1,8,2,0
91505,1,1,21,6,4,2,1,7,2,0
91505,1,1,21,7,3,1,2,8,2,0
91505,1,1,21,3,1,1,3,3,3,0
91505,1,2,73,6,3,1,3,3,2,1
91505,1,2,24,3,2,2,1,5,2,0
91505,1,2,92,7,4,1,2,4,2,0
91505,1,1,51,3,2,1,2,2,2,0
91505,1,1,21,2,1,2,2,6,1,1
91505,3,2,22,2,2,1,3,6,2,0
91505,1,1,21,4,2,2,1,6,2,0
